Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
116,545(ec6093532bc5c22a8f1c0c1a932d49916cdd41397f390d5c4d1461300f27fc2d),51.490825,-0.111492,532(e72584b1943912a6c733d3ba10bd8331bc4fd266edec19285ea77a9d99673b8a),51.487966,-0.110415,326.53448207993006
117,532(e72584b1943912a6c733d3ba10bd8331bc4fd266edec19285ea77a9d99673b8a),51.487966,-0.110415,373(a4c17c8a84284d0284895d0a5e215978e9ad7a66ab29fe481a69e83477a12ddb),51.487289,-0.110774,79.27665360767745
118,373(a4c17c8a84284d0284895d0a5e215978e9ad7a66ab29fe481a69e83477a12ddb),51.487289,-0.110774,533(e7277af90b9789109a59489b42b16aa2c15c31a5975e5ea1f8e68afdbef2cc42),51.489205,-0.114195,318.5824407645278
119,533(e7277af90b9789109a59489b42b16aa2c15c31a5975e5ea1f8e68afdbef2cc42),51.489205,-0.114195,419(b6adc32ca178ec6a4a9767f6d9a91daf943a12dc065a908cd7f5ccd59ef810b6),51.488618,-0.122473,576.8511152463378
120,419(b6adc32ca178ec6a4a9767f6d9a91daf943a12dc065a908cd7f5ccd59ef810b6),51.488618,-0.122473,407(b1db811ebcc8e9c3947b11429100d83d2a3e447897a7cfdf7697fdb2f3729946),51.485535,-0.124227,363.69054893767014
121,407(b1db811ebcc8e9c3947b11429100d83d2a3e447897a7cfdf7697fdb2f3729946),51.485535,-0.124227,34(10126803392d956df928e1dbd24e84a31e81c6d3333e25fe7c1d99bdd5c573ab),51.47953,-0.110317,1172.0329187515986
122,34(10126803392d956df928e1dbd24e84a31e81c6d3333e25fe7c1d99bdd5c573ab),51.47953,-0.110317,519(e0c9509c3726a4bfbb35dc3faad6ecc053e230624d2fbcc0b45d418194910c55),51.483491,-0.103398,650.8120763291422
123,519(e0c9509c3726a4bfbb35dc3faad6ecc053e230624d2fbcc0b45d418194910c55),51.483491,-0.103398,159(4817437b04235e165c024a68edbfc6b385bc5a25ddba2b02f0f7ca651b55db1a),51.488202,-0.097211,676.7083545264518
124,159(4817437b04235e165c024a68edbfc6b385bc5a25ddba2b02f0f7ca651b55db1a),51.488202,-0.097211,97(2bf3045657eb3ce613db2ae69709fee2c1a59f75c45003fb4982aa6fcaa7fe42),51.48753,-0.097339,75.24673178036318
125,97(2bf3045657eb3ce613db2ae69709fee2c1a59f75c45003fb4982aa6fcaa7fe42),51.48753,-0.097339,579(fb2f31e4577497723b0afe4f566a4725537f7dc37b35f8187114fe6582faf3c2),51.493347,-0.093957,687.8988051057167
126,579(fb2f31e4577497723b0afe4f566a4725537f7dc37b35f8187114fe6582faf3c2),51.493347,-0.093957,413(b47055eeaaa52b1cf8b8f54c2d9b40e8eda81284047cac5f3fb139f64eac7f7f),51.491926,-0.088441,413.27984594039646
127,413(b47055eeaaa52b1cf8b8f54c2d9b40e8eda81284047cac5f3fb139f64eac7f7f),51.491926,-0.088441,517(e01896a9514ea4ee7b6774f3c367885f953d35ac192ddc9fab52f46db5b458d6),51.494268,-0.083157,449.0427725661867
128,517(e01896a9514ea4ee7b6774f3c367885f953d35ac192ddc9fab52f46db5b458d6),51.494268,-0.083157,422(b7c9a6f714ba2820cf845422233eaf8e16983b9b8251b74d9a3bcbc0c9b19308),51.497037,-0.090273,580.9268057411059
129,422(b7c9a6f714ba2820cf845422233eaf8e16983b9b8251b74d9a3bcbc0c9b19308),51.497037,-0.090273,301(8822e70b602fdceb42e6b3f11e0bd6a61a482319cd435a4a0cdff95877b4ab5a),51.497784,-0.094708,318.04822726857475
130,301(8822e70b602fdceb42e6b3f11e0bd6a61a482319cd435a4a0cdff95877b4ab5a),51.497784,-0.094708,135(3c55e8a99bf309aaa8995566a6ec97d9c2874da39cf1deedb0ac960e00c8a2d7),51.496888,-0.094356,102.5671457834401
131,135(3c55e8a99bf309aaa8995566a6ec97d9c2874da39cf1deedb0ac960e00c8a2d7),51.496888,-0.094356,456(c3ef2e2c1a06930e7e391859871a543f5af3ba0b984cbd6a91f2072ab2f846ba),51.497367,-0.098947,322.2434506017149
132,456(c3ef2e2c1a06930e7e391859871a543f5af3ba0b984cbd6a91f2072ab2f846ba),51.497367,-0.098947,246(729c694da865783e336720e99cc03692f1f6c5359d58cf5ab84a02df77d8b9eb),51.506374,-0.100949,1011.073897220313
133,246(729c694da865783e336720e99cc03692f1f6c5359d58cf5ab84a02df77d8b9eb),51.506374,-0.100949,353(9d9f9d4c608502f297000bd84cc558cc3e9fc3038c510fd3f3b737bce4457060),51.505386,-0.089938,769.9661329921278
134,353(9d9f9d4c608502f297000bd84cc558cc3e9fc3038c510fd3f3b737bce4457060),51.505386,-0.089938,317(91497e8042a6fb4a5157e654ce1b559aeb902c3fc36e4ce3703b69fa6eb7a2b1),51.504168,-0.089168,145.54388413190384
135,317(91497e8042a6fb4a5157e654ce1b559aeb902c3fc36e4ce3703b69fa6eb7a2b1),51.504168,-0.089168,33(f6ed9f5cd8dd88b333c84e68f2c0437f92ce0ff7429bdb6494c560374b10f92),51.505414,-0.088338,149.98647870107217
136,33(f6ed9f5cd8dd88b333c84e68f2c0437f92ce0ff7429bdb6494c560374b10f92),51.505414,-0.088338,38(10d68e95731201300a5713bd568333496ceaf568ace90cce0a6dd27416646b61),51.502367,-0.090684,375.71167205046197
137,38(10d68e95731201300a5713bd568333496ceaf568ace90cce0a6dd27416646b61),51.502367,-0.090684,150(4151b1e398e976042a4c964096d04df8f9cc475b3101a3947dac406dc6d67403),51.500446,-0.076587,998.8773810877663
138,150(4151b1e398e976042a4c964096d04df8f9cc475b3101a3947dac406dc6d67403),51.500446,-0.076587,358(9f2992f532c3e90539fc19043045305ce3292d4fc0c2910ac1406e16a6408086),51.498139,-0.06804,644.8563681434033
139,358(9f2992f532c3e90539fc19043045305ce3292d4fc0c2910ac1406e16a6408086),51.498139,-0.06804,162(4a1883ae91a0be1d1fc34a4505f2fbe863d4db3547a007131389db022c480a9e),51.497123,-0.06317,355.5472456440931
140,162(4a1883ae91a0be1d1fc34a4505f2fbe863d4db3547a007131389db022c480a9e),51.497123,-0.06317,539(ea144ffab1be2dd8c98e058987ada9bd88a465118b0efcce2723b8c236afb56c),51.497809,-0.04918,971.4476441839228
141,539(ea144ffab1be2dd8c98e058987ada9bd88a465118b0efcce2723b8c236afb56c),51.497809,-0.04918,527(e39c30b899b0efdcbb1b5d521274dbb3e4bd2861b599b9cf473852a90b69182f),51.491327,-0.048247,723.6538164198719
142,527(e39c30b899b0efdcbb1b5d521274dbb3e4bd2861b599b9cf473852a90b69182f),51.491327,-0.048247,73(233650ef2991156c3ae47413c5b2cf2a39bc11961af21b5a73743f5255f677a4),51.493203,-0.047461,215.58251275070984
143,73(233650ef2991156c3ae47413c5b2cf2a39bc11961af21b5a73743f5255f677a4),51.493203,-0.047461,338(96ba8194f06f240d129ccc608b8457a8cdc1094de7d23d9664288c04d197d25b),51.482392,-0.051163,1229.1517165298826
144,338(96ba8194f06f240d129ccc608b8457a8cdc1094de7d23d9664288c04d197d25b),51.482392,-0.051163,175(4d9820405ed003fea4931b71fbc96229e1b5c2eb20a033e76097483177b6b010),51.47976,-0.045371,496.5150044921125
145,175(4d9820405ed003fea4931b71fbc96229e1b5c2eb20a033e76097483177b6b010),51.47976,-0.045371,554(ef73afd9d7e468d6e9a945f96f157626236feb114732dff5ecf0b33137af384c),51.478737,-0.036356,634.585195494417
146,554(ef73afd9d7e468d6e9a945f96f157626236feb114732dff5ecf0b33137af384c),51.478737,-0.036356,313(8ce19049dfe019c907ab0d5498cfc09fc9258f5e3b817b265bd19cc9c71916a4),51.47824,-0.026066,714.7544430719792
147,313(8ce19049dfe019c907ab0d5498cfc09fc9258f5e3b817b265bd19cc9c71916a4),51.47824,-0.026066,141(3e4a3e5314e1e6fc0cd617d278080b0311337c62cd7800ae663d912d83cea746),51.481394,-0.024806,361.40052933165987
148,141(3e4a3e5314e1e6fc0cd617d278080b0311337c62cd7800ae663d912d83cea746),51.481394,-0.024806,518(e0b4fbba8955d2d801f495ead8ba6439fe60b1d2da58da644ffd0238b05a02b4),51.46836,-0.023037,1454.484034334477
149,518(e0b4fbba8955d2d801f495ead8ba6439fe60b1d2da58da644ffd0238b05a02b4),51.46836,-0.023037,428(b99dcf0b3d9a63f14d90866d691808aa4ddb172c57d55ebf706ccbda41bc543e),51.467667,-0.047126,1670.4002548425713
150,428(b99dcf0b3d9a63f14d90866d691808aa4ddb172c57d55ebf706ccbda41bc543e),51.467667,-0.047126,477(d10a162f738871f7b7bc8255bbdd1a1ec939c11067e76976c6fd3e1080bf4a14),51.452926,-0.062738,1963.8257265435645
151,477(d10a162f738871f7b7bc8255bbdd1a1ec939c11067e76976c6fd3e1080bf4a14),51.452926,-0.062738,265(7982b8e1ec486a52f01cf44821701646ec1df3438ece3ee8c9560d5e25170700),51.456574,-0.069622,626.1464385435788
152,265(7982b8e1ec486a52f01cf44821701646ec1df3438ece3ee8c9560d5e25170700),51.456574,-0.069622,78(23fd50991eff185642403d91e24e2d07db0dca3019b4844cc0325e472f9a14f0),51.454714,-0.064836,390.82189787968355
153,78(23fd50991eff185642403d91e24e2d07db0dca3019b4844cc0325e472f9a14f0),51.454714,-0.064836,344(98b7dadfdfca9a62c3386565383039efae555c5880e020bec473b2209dd79146),51.470924,-0.062926,1807.3199875054097
154,344(98b7dadfdfca9a62c3386565383039efae555c5880e020bec473b2209dd79146),51.470924,-0.062926,352(9cf3c893863924094e6ee2a3b1bbaa682f62f99aac0040366648e062b8b8c1e3),51.473079,-0.061107,270.7277125404052
155,352(9cf3c893863924094e6ee2a3b1bbaa682f62f99aac0040366648e062b8b8c1e3),51.473079,-0.061107,397(aedfd9d4e315122d58d3d7b1259ada2216271fb9d9e15e29ba61ada25e1b560c),51.47072,-0.069112,613.3696465154073
156,397(aedfd9d4e315122d58d3d7b1259ada2216271fb9d9e15e29ba61ada25e1b560c),51.47072,-0.069112,509(dbae73e0eeecf0084fc85f0358cf82edea84f631237abf9fac64080aad530d1a),51.472736,-0.068681,226.14796341846323
157,509(dbae73e0eeecf0084fc85f0358cf82edea84f631237abf9fac64080aad530d1a),51.472736,-0.068681,107(2f0b9c55504ce81290af6c49f78f154bdc59d7db862117420a2370939e6480e3),51.475251,-0.073932,458.77352486011426
158,107(2f0b9c55504ce81290af6c49f78f154bdc59d7db862117420a2370939e6480e3),51.475251,-0.073932,410(b38b00b796c9b20acc2eda2a7f6ac4dd51138189706593f6096507c82edf02c2),51.485008,-0.072296,1090.828244600662
159,410(b38b00b796c9b20acc2eda2a7f6ac4dd51138189706593f6096507c82edf02c2),51.485008,-0.072296,138(3d5b84f80066ad492c5645a323029b3e793f9be34d95c348f51aafc4b1d6e8c2),51.488158,-0.068634,432.4090012521351
160,138(3d5b84f80066ad492c5645a323029b3e793f9be34d95c348f51aafc4b1d6e8c2),51.488158,-0.068634,157(464e9e96898453032317c3d7f7a51ca4911d656dec7cd7f01a380266e1105905),51.492274,-0.065234,514.6675215256515
161,157(464e9e96898453032317c3d7f7a51ca4911d656dec7cd7f01a380266e1105905),51.492274,-0.065234,402(b0ab195ecf5697a020a94e04fff9298881e60e4ccd586c2ea89a0270d3f8df36),51.491347,-0.072245,496.21600024814177
162,402(b0ab195ecf5697a020a94e04fff9298881e60e4ccd586c2ea89a0270d3f8df36),51.491347,-0.072245,298(8744192296287152b44d9b2fbccb036ec2fc10b4dacea54f9f5d4feaa31a5dd1),51.488404,-0.071058,337.408386819132
163,298(8744192296287152b44d9b2fbccb036ec2fc10b4dacea54f9f5d4feaa31a5dd1),51.488404,-0.071058,573(f8ced3c99d494b81067c47364c965c375d3f5065158b33486ea41e460f860d52),51.481773,-0.080152,969.6282499640063
164,573(f8ced3c99d494b81067c47364c965c375d3f5065158b33486ea41e460f860d52),51.481773,-0.080152,226(6806cec5ed17eb57ef485d7a9ef5c5fba339a1841d9a29650f5e3e7d47735be3),51.477401,-0.090503,866.1234962353706
165,226(6806cec5ed17eb57ef485d7a9ef5c5fba339a1841d9a29650f5e3e7d47735be3),51.477401,-0.090503,210(5f1c243efb38a1c543633abd0c6a21ba74e748ab0e4f200b96ba28fef264e77b),51.469029,-0.096036,1006.7166353300487
166,210(5f1c243efb38a1c543633abd0c6a21ba74e748ab0e4f200b96ba28fef264e77b),51.469029,-0.096036,508(db9f2305d0567638805249c204a2a17573d89578f45f3a9b5799fcfff8602fe1),51.468077,-0.093916,181.02581320022546
167,508(db9f2305d0567638805249c204a2a17573d89578f45f3a9b5799fcfff8602fe1),51.468077,-0.093916,273(7d289976785d7b3f2d817ecf85290e082ef7e8c2607e40de3a1be6ca43b604fc),51.453099,-0.10355,1794.2409350898233
168,273(7d289976785d7b3f2d817ecf85290e082ef7e8c2607e40de3a1be6ca43b604fc),51.453099,-0.10355,560(f2e22406d554b53fde04ce50de0c1cf55933921a9f04324529643e32abe71547),51.454287,-0.105847,206.8392981276858
169,560(f2e22406d554b53fde04ce50de0c1cf55933921a9f04324529643e32abe71547),51.454287,-0.105847,322(92708694cede86c1a997826efefabc3a3eb39c6b5caa59637da2d0e3be3b7969),51.462606,-0.114788,1113.2913665746878
170,322(92708694cede86c1a997826efefabc3a3eb39c6b5caa59637da2d0e3be3b7969),51.462606,-0.114788,133(3bc65672a9745ed841d5de33ddf228a747085a4c65ba8185791fd9bdd75eae5e),51.460693,-0.120538,451.5891853170783
171,133(3bc65672a9745ed841d5de33ddf228a747085a4c65ba8185791fd9bdd75eae5e),51.460693,-0.120538,178(4e84e99e876292ea0b6dc0e2d6844fde5583a39e49f9c4b34166c32192aa7f6f),51.455502,-0.122652,595.5057913843012
172,178(4e84e99e876292ea0b6dc0e2d6844fde5583a39e49f9c4b34166c32192aa7f6f),51.455502,-0.122652,215(611f24bea2f4dea18312261265e3fcd5d746a24f81db0f7777626bf30e33e026),51.45539,-0.127464,333.64693294368993
173,215(611f24bea2f4dea18312261265e3fcd5d746a24f81db0f7777626bf30e33e026),51.45539,-0.127464,430(ba57c8486d64e6f62e42a76a4950c80c014678266cb7e8f4be21d7d71daf068b),51.454757,-0.142531,1046.3426849106852
174,430(ba57c8486d64e6f62e42a76a4950c80c014678266cb7e8f4be21d7d71daf068b),51.454757,-0.142531,524(e2ca3b33a5844c15df1c647d760b37e608f45b6d7cfc0d1333fe6dfc8f40c7b9),51.453122,-0.142036,185.01078737985242
175,524(e2ca3b33a5844c15df1c647d760b37e608f45b6d7cfc0d1333fe6dfc8f40c7b9),51.453122,-0.142036,51(18b0580f5d467d39fd0c2632505b77a6acfe3674f6579638e753d26558198adb),51.462029,-0.137787,1033.2398906474982
176,51(18b0580f5d467d39fd0c2632505b77a6acfe3674f6579638e753d26558198adb),51.462029,-0.137787,177(4e73681e77902ab22e29496efc3eb3e861028daea3e4d600c290284a7fb31fc0),51.462029,-0.137787,0.0
177,177(4e73681e77902ab22e29496efc3eb3e861028daea3e4d600c290284a7fb31fc0),51.462029,-0.137787,4(28449b49ea4cf6214292dd19df4cf7700fab064cb1be33219eaeef6fbf0e16a),51.46327,-0.134987,238.052040801969
178,4(28449b49ea4cf6214292dd19df4cf7700fab064cb1be33219eaeef6fbf0e16a),51.46327,-0.134987,239(6d77318822cabf70a7414ab924989e81de5e403f5a0923cda1b09d4c5205042a),51.464088,-0.136062,117.55522555667702
179,239(6d77318822cabf70a7414ab924989e81de5e403f5a0923cda1b09d4c5205042a),51.464088,-0.136062,67(1f9dec2a612a94ab52189510401b5ea6e666b3a164b063ceb95b33ca51bc2856),51.475576,-0.138028,1284.6453856815456
180,67(1f9dec2a612a94ab52189510401b5ea6e666b3a164b063ceb95b33ca51bc2856),51.475576,-0.138028,113(316eaed3af759b8205ff89468c771b261725cb64c7ab4286bab888ddb8cdc716),51.47597,-0.152167,980.207953125655
181,113(316eaed3af759b8205ff89468c771b261725cb64c7ab4286bab888ddb8cdc716),51.47597,-0.152167,464(c93ea787c5c1e404e1f32e3541bcdf084f97a211591cb0dc63a5a15d17b9410e),51.481028,-0.143293,833.063672752665
182,464(c93ea787c5c1e404e1f32e3541bcdf084f97a211591cb0dc63a5a15d17b9410e),51.481028,-0.143293,104(2d93b380bb50eec1eda10ce05a2af56c081f4eb6132e6754a4d3aaadf3450735),51.493621,-0.138459,1439.7239220625133
183,104(2d93b380bb50eec1eda10ce05a2af56c081f4eb6132e6754a4d3aaadf3450735),51.493621,-0.138459,247(731ab45e81bba500a53511dd7730ccdd11f10ac4981d21548aaff35bfe8fd53c),51.491604,-0.149605,803.5889505149519
184,247(731ab45e81bba500a53511dd7730ccdd11f10ac4981d21548aaff35bfe8fd53c),51.491604,-0.149605,168(4c9b3c399ab3dda64815dd4ca1931eb306444a632a3c06779a7d9dcd8c02bf09),51.493505,-0.161283,835.6650812550192
185,168(4c9b3c399ab3dda64815dd4ca1931eb306444a632a3c06779a7d9dcd8c02bf09),51.493505,-0.161283,90(29a5b752f6c01e171c9a353b4b9fe81325ca7513a53bd8c564e4cb02a067dfe2),51.489662,-0.163368,451.0448826916352
186,90(29a5b752f6c01e171c9a353b4b9fe81325ca7513a53bd8c564e4cb02a067dfe2),51.489662,-0.163368,460(c5aa82a316f2ea5e3e38670f643561fc19dbccf6f5516de9c480f8eacb00c987),51.49012,-0.165625,164.35454343357026
187,460(c5aa82a316f2ea5e3e38670f643561fc19dbccf6f5516de9c480f8eacb00c987),51.49012,-0.165625,420(b733373f449ed4c927624bb7b1028311484af2bae7cd616d270d50df17fccae0),51.482585,-0.177824,1189.7361027587042
188,420(b733373f449ed4c927624bb7b1028311484af2bae7cd616d270d50df17fccae0),51.482585,-0.177824,76(23be0f37ca10d4a8d7b034ee7361a7e33252fdfae2ba2c94c5fd85ce797c232d),51.473158,-0.168955,1214.9300461099845
189,76(23be0f37ca10d4a8d7b034ee7361a7e33252fdfae2ba2c94c5fd85ce797c232d),51.473158,-0.168955,180(4f22499a338176d136f831eadd3f51a0433503d64a12a5cbb0a2028491f22e22),51.468986,-0.167855,470.12031404522514
190,180(4f22499a338176d136f831eadd3f51a0433503d64a12a5cbb0a2028491f22e22),51.468986,-0.167855,555(ef83901a2a55ed4cad13981f7bf99a23738d40c26af3be7a7b9d29cf0d9395c9),51.462958,-0.169349,678.2256536845
191,555(ef83901a2a55ed4cad13981f7bf99a23738d40c26af3be7a7b9d29cf0d9395c9),51.462958,-0.169349,170(4d2ca0198776cfbd0ce28714b3a56937c0daaddaeb22cb520f36e3dcc6922e48),51.46891,-0.173905,733.231090655085
192,170(4d2ca0198776cfbd0ce28714b3a56937c0daaddaeb22cb520f36e3dcc6922e48),51.46891,-0.173905,563(f4e6ce978fc9a82a23784e85ed44f51a0b11f05053a559652ede89c2fa915c85),51.475383,-0.185383,1072.4193039672448
193,563(f4e6ce978fc9a82a23784e85ed44f51a0b11f05053a559652ede89c2fa915c85),51.475383,-0.185383,225(68031ec8894f937f6b2e0d952351df17579ca9045df824afc2bd3aebf6b4dd65),51.47611,-0.198156,888.3094150850058
194,225(68031ec8894f937f6b2e0d952351df17579ca9045df824afc2bd3aebf6b4dd65),51.47611,-0.198156,369(a35b276b674a456938feec3b21e3cc488040ca2610e867f2e3d1f2262ee1a8db),51.459749,-0.198469,1819.3893846729968
195,369(a35b276b674a456938feec3b21e3cc488040ca2610e867f2e3d1f2262ee1a8db),51.459749,-0.198469,10(7e4bed22d78d47d660d835fe0f585da5256fae1d49b6f6a3117b4de884f5d8a),51.456633,-0.195253,411.94446165077255
196,10(7e4bed22d78d47d660d835fe0f585da5256fae1d49b6f6a3117b4de884f5d8a),51.456633,-0.195253,66(1f982b98681b51ede4aeaf0b8e47725b6bcac414eff0263205a7e9b4a99ceae0),51.44936,-0.215976,1648.0102107652804
197,66(1f982b98681b51ede4aeaf0b8e47725b6bcac414eff0263205a7e9b4a99ceae0),51.44936,-0.215976,110(302837328db997e5bcb3f5bdf49802ec5ccd977c737d7c57506d4ceef887a813),51.44431,-0.21682,564.5723719654459
198,110(302837328db997e5bcb3f5bdf49802ec5ccd977c737d7c57506d4ceef887a813),51.44431,-0.21682,354(9e113ac9288b326f9a88d53b55ccc05247066789afbe02aa63939abcab2e5200),51.42,-0.176258,3900.4851531819827
199,354(9e113ac9288b326f9a88d53b55ccc05247066789afbe02aa63939abcab2e5200),51.42,-0.176258,572(f8a06c33377e4e6fdff0e6a1f93ee9fb99f79591a76f30610c10cc52a4a97951),51.443817,-0.166747,2729.1715642923195
200,572(f8a06c33377e4e6fdff0e6a1f93ee9fb99f79591a76f30610c10cc52a4a97951),51.443817,-0.166747,335(95e0e8c2572ddefa8f1367ec1dc7d37110120cd693097a25af5d23345706e85a),51.438791,-0.155941,934.4896803831059
201,335(95e0e8c2572ddefa8f1367ec1dc7d37110120cd693097a25af5d23345706e85a),51.438791,-0.155941,496(d8a5dd73cb8a1aa730e214fd5252912eac7ebe8dd348ddd1d4f58546ecd9be80),51.443638,-0.152494,589.5405880514452
202,496(d8a5dd73cb8a1aa730e214fd5252912eac7ebe8dd348ddd1d4f58546ecd9be80),51.443638,-0.152494,339(974608425be3fbb08db8b5995ac80d5fc471db50f69d15082bcc82a4da6cad0c),51.445662,-0.148556,353.74749331422555
203,339(974608425be3fbb08db8b5995ac80d5fc471db50f69d15082bcc82a4da6cad0c),51.445662,-0.148556,371(a3f923b712082e36031b43456e9add572365b242f82011a809340b8ad5c7cb4d),51.446032,-0.135589,899.5892396977141
204,371(a3f923b712082e36031b43456e9add572365b242f82011a809340b8ad5c7cb4d),51.446032,-0.135589,164(4abe1d1cf969a754f99c51dfc305bc7448098a05ad0f6e1e8447b71f944d70ae),51.44613,-0.124835,745.3569398881872
205,164(4abe1d1cf969a754f99c51dfc305bc7448098a05ad0f6e1e8447b71f944d70ae),51.44613,-0.124835,248(74272c4cd4600ec513dcaf3961e60d9e6d941e2c13768d6d78fe2b671e02972a),51.433396,-0.104639,1991.0896116468275
206,248(74272c4cd4600ec513dcaf3961e60d9e6d941e2c13768d6d78fe2b671e02972a),51.433396,-0.104639,484(d4b9dd36f21545fa2372963f8c448f76205969afb61204db09b855d3ecd144e9),51.436987,-0.128346,1691.1577956958306
207,484(d4b9dd36f21545fa2372963f8c448f76205969afb61204db09b855d3ecd144e9),51.436987,-0.128346,222(647eb2677337fa90617e59f27ce0ae7b697b2e5a77db1a0dc5099f22e4a9e57f),51.432096,-0.130689,567.588476330275
208,222(647eb2677337fa90617e59f27ce0ae7b697b2e5a77db1a0dc5099f22e4a9e57f),51.432096,-0.130689,530(e510c414d29dbb06b4b52fba0ace747503c757e73c2494d13ef9827fc330b647),51.41913,-0.143774,1703.441958379677
209,530(e510c414d29dbb06b4b52fba0ace747503c757e73c2494d13ef9827fc330b647),51.41913,-0.143774,220(6403a2220af646cc3fe51b4fdf3ac9dcb926813bd6328212cd73f98db52fd1d4),51.409953,-0.145742,1029.5224218400544
210,220(6403a2220af646cc3fe51b4fdf3ac9dcb926813bd6328212cd73f98db52fd1d4),51.409953,-0.145742,130(3ae8b36d00e705f54f0be7d0a33a0b1d68c6d542ac503f2931d2315242acbe21),51.407325,-0.130895,1070.4343110467746
211,130(3ae8b36d00e705f54f0be7d0a33a0b1d68c6d542ac503f2931d2315242acbe21),51.407325,-0.130895,105(2de0cb3d38f40b9c34a5a69ede8807f3902fded1c56a3b48792c291b9be7367c),51.400817,-0.114785,1331.336525781096
212,105(2de0cb3d38f40b9c34a5a69ede8807f3902fded1c56a3b48792c291b9be7367c),51.400817,-0.114785,463(c8cf53c76eab9d1c92e74ad01b0d8d3be6a995576a8216062073ff60d533ba9e),51.398513,-0.11521,257.8840479776736
213,463(c8cf53c76eab9d1c92e74ad01b0d8d3be6a995576a8216062073ff60d533ba9e),51.398513,-0.11521,228(68aacc6d2b9142bfd7bfed8bd25cac4c7cedbb3dcc02c269ff6f21efa6fa7bac),51.396268,-0.100927,1021.8609873947921
214,228(68aacc6d2b9142bfd7bfed8bd25cac4c7cedbb3dcc02c269ff6f21efa6fa7bac),51.396268,-0.100927,380(a802d855e38c47de6cc51bc5dc0b4e5f99e5925a260ca10192c4f413a346742c),51.399107,-0.099674,327.4321629089027
215,380(a802d855e38c47de6cc51bc5dc0b4e5f99e5925a260ca10192c4f413a346742c),51.399107,-0.099674,383(a908485f7aa5eea77165a957aa894d61b63fdaaca8420a0c8476c9c704763f62),51.401212,-0.093635,479.8908525078214
216,383(a908485f7aa5eea77165a957aa894d61b63fdaaca8420a0c8476c9c704763f62),51.401212,-0.093635,330(9425b72c3c762996ab29e3c28a995d41259d5248ee4072bc32c7e3293bce70a8),51.396996,-0.092042,481.64750929441834
217,330(9425b72c3c762996ab29e3c28a995d41259d5248ee4072bc32c7e3293bce70a8),51.396996,-0.092042,535(e76ec56e3effe16a62897eef80e5464c2fd6a921bf787887cf373977e0f527ca),51.394462,-0.088855,358.16588752807877
218,535(e76ec56e3effe16a62897eef80e5464c2fd6a921bf787887cf373977e0f527ca),51.394462,-0.088855,552(eeeef6373edeaf23e4dcfd576e1d74b3105081746c4577be30f7941688de228c),51.392517,-0.0761,911.0129119289533
219,552(eeeef6373edeaf23e4dcfd576e1d74b3105081746c4577be30f7941688de228c),51.392517,-0.0761,80(252e2e71806aff71108e557c5c81c66b25bd8e8e1c2c17915cf8a3141113db46),51.384626,-0.082927,997.1522644385385
220,80(252e2e71806aff71108e557c5c81c66b25bd8e8e1c2c17915cf8a3141113db46),51.384626,-0.082927,126(39aa3d3003697a22e634941816694f9e893c325961e17a07490c966d39503f24),51.381824,-0.090905,635.3017404243961
221,126(39aa3d3003697a22e634941816694f9e893c325961e17a07490c966d39503f24),51.381824,-0.090905,393(ae2a8ca79b8b7e4b7e16d457d9d5844afedbf9a1a7e110e0a8323b9bb75bb562),51.378988,-0.097878,577.6181005967185
222,393(ae2a8ca79b8b7e4b7e16d457d9d5844afedbf9a1a7e110e0a8323b9bb75bb562),51.378988,-0.097878,529(e4d9b4ef0cc8a0ea20e2a4be4a48fc79f92744df69eb6abe9c2555efad678be7),51.381843,-0.110334,920.9187241919346
223,529(e4d9b4ef0cc8a0ea20e2a4be4a48fc79f92744df69eb6abe9c2555efad678be7),51.381843,-0.110334,557(f009850f39f8a027836555897ac7a48609bb4c503ef612d2ba01dcda42795d5b),51.378124,-0.102799,666.6974943275677
224,557(f009850f39f8a027836555897ac7a48609bb4c503ef612d2ba01dcda42795d5b),51.378124,-0.102799,575(f95de7def061d2fab1fad5ccc6991d51f30dedde9b905e339750e4e55808d330),51.374063,-0.101933,455.545521262708
225,575(f95de7def061d2fab1fad5ccc6991d51f30dedde9b905e339750e4e55808d330),51.374063,-0.101933,375(a4f3cce4ae30ff4cb62f4cbbacdcd23c3a7bf0d6ec46a374b1dc19776928f6cc),51.372592,-0.101088,173.7661190668078
226,375(a4f3cce4ae30ff4cb62f4cbbacdcd23c3a7bf0d6ec46a374b1dc19776928f6cc),51.372592,-0.101088,229(68c849538de69a4e0dec5d9b09c4429cd5d5269bd1ef339c7d7d8a17c6bc7b1e),51.371195,-0.10254,185.1729033077809
227,229(68c849538de69a4e0dec5d9b09c4429cd5d5269bd1ef339c7d7d8a17c6bc7b1e),51.371195,-0.10254,355(9e2d894d14921131d8f889028b008b7931c2f5f6feb16354b899f8ab419da0ba),51.355152,-0.099741,1794.4536201980777
228,355(9e2d894d14921131d8f889028b008b7931c2f5f6feb16354b899f8ab419da0ba),51.355152,-0.099741,195(56b2101cb021c0df6775d4204d6be1317f4d226a136fe5a23f534bb91635b318),51.354449,-0.09645,241.5291572637183
229,195(56b2101cb021c0df6775d4204d6be1317f4d226a136fe5a23f534bb91635b318),51.354449,-0.09645,213(60b95b84d966be77b6f18fb1611933a022381da11640be5a96ab001a7dafdf68),51.323819,-0.10296,3435.790510548833
