Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
113,484(144e9),51.436987,-0.128346,222(9e57f),51.432096,-0.130689,567.588476330275
114,222(9e57f),51.432096,-0.130689,530(0b647),51.41913,-0.143774,1703.441958379677
115,530(0b647),51.41913,-0.143774,354(e5200),51.42,-0.176258,2254.6003342445965
116,354(e5200),51.42,-0.176258,201(95f4d),51.407393,-0.18093,1438.7919656857678
117,201(95f4d),51.407393,-0.18093,18(e2d42),51.404326,-0.173402,623.6693963681537
118,18(e2d42),51.404326,-0.173402,212(ff988),51.405141,-0.165692,542.4285309005872
119,212(ff988),51.405141,-0.165692,220(fd1d4),51.409953,-0.145742,1483.5963810724888
120,220(fd1d4),51.409953,-0.145742,130(cbe21),51.407325,-0.130895,1070.4343110467746
121,130(cbe21),51.407325,-0.130895,105(7367c),51.400817,-0.114785,1331.336525781096
122,105(7367c),51.400817,-0.114785,463(3ba9e),51.398513,-0.11521,257.8840479776736
123,463(3ba9e),51.398513,-0.11521,228(a7bac),51.396268,-0.100927,1021.8609873947921
124,228(a7bac),51.396268,-0.100927,380(6742c),51.399107,-0.099674,327.4321629089027
125,380(6742c),51.399107,-0.099674,383(63f62),51.401212,-0.093635,479.8908525078214
126,383(63f62),51.401212,-0.093635,330(e70a8),51.396996,-0.092042,481.64750929441834
127,330(e70a8),51.396996,-0.092042,535(527ca),51.394462,-0.088855,358.16588752807877
128,535(527ca),51.394462,-0.088855,552(e228c),51.392517,-0.0761,911.0129119289533
129,552(e228c),51.392517,-0.0761,80(3db46),51.384626,-0.082927,997.1522644385385
130,80(3db46),51.384626,-0.082927,126(03f24),51.381824,-0.090905,635.3017404243961
131,126(03f24),51.381824,-0.090905,393(bb562),51.378988,-0.097878,577.6181005967185
132,393(bb562),51.378988,-0.097878,529(78be7),51.381843,-0.110334,920.9187241919346
133,529(78be7),51.381843,-0.110334,557(95d5b),51.378124,-0.102799,666.6974943275677
134,557(95d5b),51.378124,-0.102799,575(8d330),51.374063,-0.101933,455.545521262708
135,575(8d330),51.374063,-0.101933,375(8f6cc),51.372592,-0.101088,173.7661190668078
136,375(8f6cc),51.372592,-0.101088,229(c7b1e),51.371195,-0.10254,185.1729033077809
137,229(c7b1e),51.371195,-0.10254,499(b559f),51.359052,-0.142168,3064.658875186312
138,499(b559f),51.359052,-0.142168,218(ead04),51.359704,-0.144756,193.76875886479735
139,218(ead04),51.359704,-0.144756,195(5b318),51.354449,-0.09645,3404.756045860741
140,195(5b318),51.354449,-0.09645,355(da0ba),51.355152,-0.099741,241.5291572637183
141,355(da0ba),51.355152,-0.099741,258(faea3),51.336951,-0.117062,2354.4098819764454
142,258(faea3),51.336951,-0.117062,213(fdf68),51.323819,-0.10296,1758.4591985082284
143,213(fdf68),51.323819,-0.10296,359(c0da2),51.312091,-0.099569,1325.2163886549781
144,359(c0da2),51.312091,-0.099569,294(63cb4),51.314603,0.033572,9257.991400050021
145,294(63cb4),51.314603,0.033572,486(73c88),51.367486,-0.025574,7173.34901157935
146,486(73c88),51.367486,-0.025574,374(f6f39),51.394167,-0.042682,3195.5558649403392
147,374(f6f39),51.394167,-0.042682,440(d58f6),51.400629,-0.03598,855.8557989862898
148,440(d58f6),51.400629,-0.03598,436(15ff6),51.416061,-0.055438,2183.1024086167977
149,436(15ff6),51.416061,-0.055438,391(957cf),51.427032,-0.035466,1845.5385069296137
150,391(957cf),51.427032,-0.035466,252(bc97f),51.439813,-0.055552,1989.601991548003
151,252(bc97f),51.439813,-0.055552,477(f4a14),51.452926,-0.062738,1540.7985911327232
152,477(f4a14),51.452926,-0.062738,78(a14f0),51.454714,-0.064836,246.29439419000087
153,78(a14f0),51.454714,-0.064836,265(70700),51.456574,-0.069622,390.82189787968355
154,265(70700),51.456574,-0.069622,397(b560c),51.47072,-0.069112,1573.3601653906157
155,397(b560c),51.47072,-0.069112,509(30d1a),51.472736,-0.068681,226.14796341846323
156,509(30d1a),51.472736,-0.068681,107(480e3),51.475251,-0.073932,458.77352486011426
157,107(480e3),51.475251,-0.073932,573(60d52),51.481773,-0.080152,843.4948739776029
158,573(60d52),51.481773,-0.080152,410(f02c2),51.485008,-0.072296,652.1694232716247
159,410(f02c2),51.485008,-0.072296,138(6e8c2),51.488158,-0.068634,432.4090012521351
160,138(6e8c2),51.488158,-0.068634,298(a5dd1),51.488404,-0.071058,170.04805868270682
161,298(a5dd1),51.488404,-0.071058,157(05905),51.492274,-0.065234,589.7201331924601
162,157(05905),51.492274,-0.065234,402(8df36),51.491347,-0.072245,496.21600024814177
163,402(8df36),51.491347,-0.072245,517(458d6),51.494268,-0.083157,822.3165204852992
164,517(458d6),51.494268,-0.083157,413(c7f7f),51.491926,-0.088441,449.0427725661867
165,413(c7f7f),51.491926,-0.088441,422(19308),51.497037,-0.090273,582.2968932307531
166,422(19308),51.497037,-0.090273,38(46b61),51.502367,-0.090684,593.3514018153601
167,38(46b61),51.502367,-0.090684,317(7a2b1),51.504168,-0.089168,226.08703473469777
168,317(7a2b1),51.504168,-0.089168,33(10f92),51.505414,-0.088338,149.98647870107217
169,33(10f92),51.505414,-0.088338,353(57060),51.505386,-0.089938,110.7833868351234
170,353(57060),51.505386,-0.089938,246(8b9eb),51.506374,-0.100949,769.9661329921278
171,246(8b9eb),51.506374,-0.100949,456(846ba),51.497367,-0.098947,1011.073897220313
