Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
303,328(d0993),51.506716,-0.351075,384(af279),51.531479,-0.349878,2754.765276639735
304,384(af279),51.531479,-0.349878,209(9fe9a),51.534988,-0.34666,449.20889940931545
305,209(9fe9a),51.534988,-0.34666,457(e1cd5),51.555153,-0.316811,3047.6627131672717
306,457(e1cd5),51.555153,-0.316811,166(5ffeb),51.554333,-0.315427,132.1725249731331
307,166(5ffeb),51.554333,-0.315427,415(0db30),51.556456,-0.312969,290.87135074874715
308,415(0db30),51.556456,-0.312969,144(a47d7),51.570846,-0.295091,2021.7546433739346
309,144(a47d7),51.570846,-0.295091,319(33902),51.559548,-0.284376,1458.348913901597
310,319(33902),51.559548,-0.284376,276(1f724),51.553863,-0.287922,678.0144713451169
311,276(1f724),51.553863,-0.287922,564(0637b),51.546966,-0.292869,839.7348092775051
312,564(0637b),51.546966,-0.292869,50(436ec),51.5353,-0.296968,1327.8132264330156
313,50(436ec),51.5353,-0.296968,253(d972b),51.541678,-0.292172,782.9379984597734
314,253(d972b),51.541678,-0.292172,312(c0b73),51.535407,-0.282747,954.5374753069465
315,312(c0b73),51.535407,-0.282747,471(4a714),51.541065,-0.266368,1295.79248744554
316,471(4a714),51.541065,-0.266368,69(0868c),51.527366,-0.25759,1639.8058936202428
317,69(0868c),51.527366,-0.25759,284(03c99),51.527028,-0.251808,401.7557017934121
318,284(03c99),51.527028,-0.251808,469(4fa0b),51.51742,-0.234721,1593.416429351205
319,469(4fa0b),51.51742,-0.234721,433(5f5cc),51.51525,-0.206081,1996.399068398132
320,433(5f5cc),51.51525,-0.206081,93(3f884),51.517255,-0.20077,429.83742094290324
321,93(3f884),51.517255,-0.20077,468(67e12),51.515267,-0.181478,1353.103723326378
322,468(67e12),51.515267,-0.181478,205(116db),51.513647,-0.18196,183.19761933999456
323,205(116db),51.513647,-0.18196,206(3f4fb),51.505474,-0.192517,1166.0605797330966
324,206(3f4fb),51.505474,-0.192517,291(d24e7),51.501376,-0.189797,493.03677669152984
325,291(d24e7),51.501376,-0.189797,441(7d2d7),51.50062,-0.193474,268.04124406576796
326,441(7d2d7),51.50062,-0.193474,297(a38d8),51.492965,-0.176243,1465.3875100442776
327,297(a38d8),51.492965,-0.176243,559(90125),51.496827,-0.16782,724.1758872450647
328,559(90125),51.496827,-0.16782,82(61a04),51.497252,-0.167975,48.460642860191804
329,82(61a04),51.497252,-0.167975,234(486aa),51.497988,-0.167888,82.06076191839142
330,234(486aa),51.497988,-0.167888,41(69f18),51.499842,-0.163434,370.88863148133527
331,41(69f18),51.499842,-0.163434,474(394fd),51.500987,-0.16189,166.22959984396098
332,474(394fd),51.500987,-0.16189,168(2bf09),51.493505,-0.161283,833.0208896354607
333,168(2bf09),51.493505,-0.161283,90(7dfe2),51.489662,-0.163368,451.0448826916352
334,90(7dfe2),51.489662,-0.163368,460(0c987),51.49012,-0.165625,164.35454343357026
335,460(0c987),51.49012,-0.165625,247(fd53c),51.491604,-0.149605,1121.3421203581072
336,247(fd53c),51.491604,-0.149605,104(50735),51.493621,-0.138459,803.5889505149519
337,104(50735),51.493621,-0.138459,131(ff1b8),51.508087,-0.124122,1890.0444343025763
338,131(ff1b8),51.508087,-0.124122,46(93619),51.508409,-0.123461,58.09233095522444
339,46(93619),51.508409,-0.123461,504(98ae6),51.510942,-0.131196,604.8832432107263
340,504(98ae6),51.510942,-0.131196,183(e9a50),51.510942,-0.131196,0.0
341,183(e9a50),51.510942,-0.131196,182(c3355),51.51179,-0.131925,106.94083121915067
342,182(c3355),51.51179,-0.131925,466(a75a5),51.51179,-0.131925,0.0
343,466(a75a5),51.51179,-0.131925,174(1eb20),51.510952,-0.134064,174.9124170233363
344,174(1eb20),51.510952,-0.134064,290(8c81e),51.509158,-0.13493,208.29199364190717
345,290(8c81e),51.509158,-0.13493,161(3f416),51.512136,-0.134995,331.1690430899316
346,161(3f416),51.512136,-0.134995,582(54520),51.513114,-0.138803,285.07591578723475
347,582(54520),51.513114,-0.138803,111(a6608),51.513708,-0.140004,106.15899907108042
348,111(a6608),51.513708,-0.140004,120(d9ff6),51.514684,-0.140844,123.11256697361073
349,120(d9ff6),51.514684,-0.140844,240(454af),51.515088,-0.140222,62.21404181193927
350,240(454af),51.515088,-0.140222,116(44dd1),51.514195,-0.145735,394.2009695648898
351,116(44dd1),51.514195,-0.145735,108(7c283),51.513827,-0.142363,236.90044517262677
352,108(7c283),51.513827,-0.142363,281(7be72),51.512078,-0.141526,202.92188573942673
353,281(7be72),51.512078,-0.141526,39(ae31c),51.509097,-0.146936,500.04590306701846
354,39(ae31c),51.509097,-0.146936,431(3b420),51.512336,-0.14705,360.2467639715176
355,431(3b420),51.512336,-0.14705,492(1f4d0),51.517684,-0.151474,668.8414172880979
356,492(1f4d0),51.517684,-0.151474,481(a4cdd),51.514052,-0.154345,450.0775190237132
357,481(a4cdd),51.514052,-0.154345,516(5291f),51.51335,-0.159461,362.52889775422295
358,516(5291f),51.51335,-0.159461,296(99d29),51.50835,-0.170369,937.5218623016615
359,296(99d29),51.50835,-0.170369,25(ca409),51.515434,-0.175432,862.1132939139954
360,25(ca409),51.515434,-0.175432,300(f4d9e),51.522669,-0.165413,1061.9700647368925
361,300(f4d9e),51.522669,-0.165413,56(e0a06),51.525009,-0.164973,261.9707695809651
362,56(e0a06),51.525009,-0.164973,568(9302e),51.525009,-0.164973,0.0
363,568(9302e),51.525009,-0.164973,565(7e786),51.553632,-0.166129,3183.7363910239324
364,565(7e786),51.553632,-0.166129,260(bf0de),51.546295,-0.179462,1231.0556377441108
365,260(bf0de),51.546295,-0.179462,74(1ff43),51.54276,-0.181132,409.6877522578145
366,74(1ff43),51.54276,-0.181132,482(95134),51.535076,-0.189556,1034.1552411412251
367,482(95134),51.535076,-0.189556,534(ba3d9),51.540267,-0.195551,710.7008670789294
368,534(ba3d9),51.540267,-0.195551,6(67ce6),51.542493,-0.198751,332.02667021892887
369,6(67ce6),51.542493,-0.198751,271(67275),51.548631,-0.200903,698.5495261470681
370,271(67275),51.548631,-0.200903,549(92504),51.549724,-0.22062,1368.7532569176037
371,549(92504),51.549724,-0.22062,48(304bf),51.549418,-0.239714,1320.6959473263187
372,48(304bf),51.549418,-0.239714,275(f47a9),51.558235,-0.245403,1056.3634550653571
373,275(f47a9),51.558235,-0.245403,233(3a16f),51.558988,-0.250049,331.91894651325526
374,233(3a16f),51.558988,-0.250049,562(f8184),51.563174,-0.275901,1846.71036394642
375,562(f8184),51.563174,-0.275901,96(79045),51.56381,-0.271476,313.9426991399291
376,96(79045),51.56381,-0.271476,266(861e4),51.572221,-0.26804,964.9414758618027
377,266(861e4),51.572221,-0.26804,58(c3faf),51.568193,-0.227085,2865.772174063517
378,58(c3faf),51.568193,-0.227085,574(ba8bd),51.559805,-0.208901,1565.191613481048
379,574(ba8bd),51.559805,-0.208901,408(c9b4d),51.571318,-0.204957,1308.8914713907898
380,408(c9b4d),51.571318,-0.204957,118(36c1d),51.577793,-0.201469,759.2658197706999
381,118(36c1d),51.577793,-0.201469,147(e71b5),51.586493,-0.204648,992.0197004652514
382,147(e71b5),51.586493,-0.204648,434(d9536),51.59271,-0.206048,698.0318665115698
383,434(d9536),51.59271,-0.206048,417(ceab2),51.606807,-0.209406,1584.5806724400913
384,417(ceab2),51.606807,-0.209406,264(1512a),51.601123,-0.194685,1197.1127417439247
385,264(1512a),51.601123,-0.194685,59(74a15),51.589891,-0.174833,1854.7970538450288
386,59(74a15),51.589891,-0.174833,85(7cd8b),51.576143,-0.14398,2623.237846244278
387,85(7cd8b),51.576143,-0.14398,286(f2fb7),51.570207,-0.130917,1118.3343639007087
388,286(f2fb7),51.570207,-0.130917,326(66ceb),51.565118,-0.138845,787.702573606834
389,326(66ceb),51.565118,-0.138845,453(62a5f),51.557589,-0.138734,837.2217654752042
390,453(62a5f),51.557589,-0.138734,115(58d22),51.549934,-0.141383,870.6779171737683
391,115(58d22),51.549934,-0.141383,167(97aa5),51.544881,-0.132373,838.9629478993965
392,167(97aa5),51.544881,-0.132373,449(b1bf9),51.544171,-0.136902,322.99037919215755
393,449(b1bf9),51.544171,-0.136902,153(c726b),51.545695,-0.141729,374.3500326174181
394,153(c726b),51.545695,-0.141729,272(1e779),51.543117,-0.149304,597.1401151877188
395,272(1e779),51.543117,-0.149304,282(c80c3),51.540595,-0.144307,445.04653426428825
396,282(c80c3),51.540595,-0.144307,45(6cb16),51.540595,-0.144307,0.0
397,45(6cb16),51.540595,-0.144307,49(4dddd),51.539425,-0.142748,168.96936851013132
398,49(4dddd),51.539425,-0.142748,514(789d9),51.538136,-0.141993,152.545651414236
399,514(789d9),51.538136,-0.141993,84(f4751),51.538028,-0.13349,588.212311477121
400,84(f4751),51.538028,-0.13349,19(88b5c),51.537349,-0.14054,493.41143582602444
401,19(88b5c),51.537349,-0.14054,114(bd42e),51.534753,-0.140141,289.9782199503858
402,114(bd42e),51.534753,-0.140141,181(96dd4),51.530394,-0.143693,543.4142199949837
403,181(96dd4),51.530394,-0.143693,185(3361b),51.529035,-0.140778,251.98522894050978
404,185(3361b),51.529035,-0.140778,364(29847),51.527637,-0.142205,184.14598864699627
405,364(29847),51.527637,-0.142205,421(7fcd4),51.523786,-0.138152,511.84474890592304
406,421(7fcd4),51.523786,-0.138152,435(57bc7),51.521028,-0.14171,393.2522030916084
407,435(57bc7),51.521028,-0.14171,30(68ff5),51.519946,-0.142662,137.16349423640287
408,30(68ff5),51.519946,-0.142662,292(372a3),51.516058,-0.140154,465.85462169260313
409,292(372a3),51.516058,-0.140154,523(6dc46),51.516166,-0.137324,196.19255207872797
410,523(6dc46),51.516166,-0.137324,255(ac2e5),51.515684,-0.135874,113.75218395709203
411,255(ac2e5),51.515684,-0.135874,467(9c5a3),51.515087,-0.136201,70.13382585370877
412,467(9c5a3),51.515087,-0.136201,250(cbe84),51.512513,-0.133841,329.5297866210212
413,250(cbe84),51.512513,-0.133841,191(10777),51.513406,-0.131715,177.4949512290502
414,191(10777),51.513406,-0.131715,543(09250),51.514246,-0.131436,95.37822151671269
415,543(09250),51.514246,-0.131436,399(681a5),51.514492,-0.131037,38.865988605230804
416,399(681a5),51.514492,-0.131037,447(874e3),51.513848,-0.129593,122.93326050862129
417,447(874e3),51.513848,-0.129593,360(8fb58),51.513064,-0.129438,87.83419354531902
418,360(8fb58),51.513064,-0.129438,139(780a4),51.511703,-0.128701,159.699216593477
419,139(780a4),51.511703,-0.128701,232(6ed74),51.511703,-0.128701,0.0
420,232(6ed74),51.511703,-0.128701,160(da011),51.513361,-0.12833,186.14023823973878
421,160(da011),51.513361,-0.12833,261(ea5e7),51.513243,-0.127139,83.45542154434028
422,261(ea5e7),51.513243,-0.127139,143(c8783),51.514445,-0.125259,186.5172986029157
423,143(c8783),51.514445,-0.125259,342(e8d70),51.51401,-0.124528,69.9886769422576
424,342(e8d70),51.51401,-0.124528,432(b1b9b),51.513777,-0.123456,78.5759103371471
425,432(b1b9b),51.513777,-0.123456,47(adc1f),51.5186,-0.123056,537.0069028679144
426,47(adc1f),51.5186,-0.123056,550(eac9b),51.51968,-0.125347,198.8706280670269
427,550(eac9b),51.51968,-0.125347,190(36aca),51.525296,-0.131609,760.0425017145309
428,190(36aca),51.525296,-0.131609,230(46e26),51.528645,-0.128136,443.17120645637226
429,230(46e26),51.528645,-0.128136,458(0d210),51.528633,-0.125729,166.5142967334046
430,458(0d210),51.528633,-0.125729,511(e8c5b),51.529849,-0.123588,200.5440778843393
431,511(e8c5b),51.529849,-0.123588,237(afcc4),51.529674,-0.115479,561.2795810367069
432,237(afcc4),51.529674,-0.115479,124(647af),51.530455,-0.106464,629.6285996485508
433,124(647af),51.530455,-0.106464,288(84393),51.528176,-0.102854,355.782107188145
434,288(84393),51.528176,-0.102854,156(b50c4),51.527008,-0.096819,437.22733164506667
435,156(b50c4),51.527008,-0.096819,307(b51e0),51.52355,-0.099284,420.6320218746459
436,307(b51e0),51.52355,-0.099284,262(09e85),51.522758,-0.105962,470.33777782581916
437,262(09e85),51.522758,-0.105962,169(d3daf),51.5194,-0.107917,397.1375064121417
438,169(d3daf),51.5194,-0.107917,1(3dd82),51.513075,-0.118888,1034.8654232945826
439,1(3dd82),51.513075,-0.118888,503(ccf12),51.51163,-0.121916,264.05522768886397
440,503(ccf12),51.51163,-0.121916,235(63a49),51.510373,-0.120887,156.86675096518002
441,235(63a49),51.510373,-0.120887,98(a0647),51.506998,-0.113994,606.9677865849076
442,98(a0647),51.506998,-0.113994,485(7fa41),51.501201,-0.111971,659.6294377908246
443,485(7fa41),51.501201,-0.111971,289(8e3a4),51.495541,-0.116432,701.0404958621498
444,289(8e3a4),51.495541,-0.116432,407(29946),51.485535,-0.124227,1236.598499040288
445,407(29946),51.485535,-0.124227,419(810b6),51.488618,-0.122473,363.69054893767014
446,419(810b6),51.488618,-0.122473,533(2cc42),51.489205,-0.114195,576.8511152463378
447,533(2cc42),51.489205,-0.114195,545(7fc2d),51.490825,-0.111492,259.7532399780288
448,545(7fc2d),51.490825,-0.111492,103(49fc4),51.490825,-0.111492,0.0
449,103(49fc4),51.490825,-0.111492,532(73b8a),51.487966,-0.110415,326.53448207993006
450,532(73b8a),51.487966,-0.110415,373(12ddb),51.487289,-0.110774,79.27665360767745
451,373(12ddb),51.487289,-0.110774,519(10c55),51.483491,-0.103398,662.723038851765
452,519(10c55),51.483491,-0.103398,34(573ab),51.47953,-0.110317,650.8120763291422
453,34(573ab),51.47953,-0.110317,97(7fe42),51.48753,-0.097339,1264.4840292256351
454,97(7fe42),51.48753,-0.097339,159(5db1a),51.488202,-0.097211,75.24673178036318
455,159(5db1a),51.488202,-0.097211,579(af3c2),51.493347,-0.093957,614.8586319707669
456,579(af3c2),51.493347,-0.093957,135(8a2d7),51.496888,-0.094356,394.70891949662047
457,135(8a2d7),51.496888,-0.094356,301(4ab5a),51.497784,-0.094708,102.5671457834401
458,301(4ab5a),51.497784,-0.094708,456(846ba),51.497367,-0.098947,297.0820480621511
459,456(846ba),51.497367,-0.098947,246(8b9eb),51.506374,-0.100949,1011.073897220313
460,246(8b9eb),51.506374,-0.100949,353(57060),51.505386,-0.089938,769.9661329921278
461,353(57060),51.505386,-0.089938,33(10f92),51.505414,-0.088338,110.7833868351234
462,33(10f92),51.505414,-0.088338,317(7a2b1),51.504168,-0.089168,149.98647870107217
463,317(7a2b1),51.504168,-0.089168,38(46b61),51.502367,-0.090684,226.08703473469777
464,38(46b61),51.502367,-0.090684,422(19308),51.497037,-0.090273,593.3514018153601
465,422(19308),51.497037,-0.090273,413(c7f7f),51.491926,-0.088441,582.2968932307531
466,413(c7f7f),51.491926,-0.088441,517(458d6),51.494268,-0.083157,449.0427725661867
467,517(458d6),51.494268,-0.083157,402(8df36),51.491347,-0.072245,822.3165204852992
468,402(8df36),51.491347,-0.072245,157(05905),51.492274,-0.065234,496.21600024814177
469,157(05905),51.492274,-0.065234,298(a5dd1),51.488404,-0.071058,589.7201331924601
470,298(a5dd1),51.488404,-0.071058,138(6e8c2),51.488158,-0.068634,170.04805868270682
471,138(6e8c2),51.488158,-0.068634,410(f02c2),51.485008,-0.072296,432.4090012521351
472,410(f02c2),51.485008,-0.072296,573(60d52),51.481773,-0.080152,652.1694232716247
473,573(60d52),51.481773,-0.080152,226(35be3),51.477401,-0.090503,866.1234962353706
474,226(35be3),51.477401,-0.090503,210(4e77b),51.469029,-0.096036,1006.7166353300487
475,210(4e77b),51.469029,-0.096036,508(02fe1),51.468077,-0.093916,181.02581320022546
476,508(02fe1),51.468077,-0.093916,273(604fc),51.453099,-0.10355,1794.2409350898233
477,273(604fc),51.453099,-0.10355,560(71547),51.454287,-0.105847,206.8392981276858
478,560(71547),51.454287,-0.105847,322(b7969),51.462606,-0.114788,1113.2913665746878
479,322(b7969),51.462606,-0.114788,133(eae5e),51.460693,-0.120538,451.5891853170783
480,133(eae5e),51.460693,-0.120538,178(a7f6f),51.455502,-0.122652,595.5057913843012
481,178(a7f6f),51.455502,-0.122652,215(3e026),51.45539,-0.127464,333.64693294368993
482,215(3e026),51.45539,-0.127464,371(7cb4d),51.446032,-0.135589,1183.1170483463918
483,371(7cb4d),51.446032,-0.135589,164(d70ae),51.44613,-0.124835,745.3569398881872
484,164(d70ae),51.44613,-0.124835,248(2972a),51.433396,-0.104639,1991.0896116468275
485,248(2972a),51.433396,-0.104639,222(9e57f),51.432096,-0.130689,1811.6292055709382
486,222(9e57f),51.432096,-0.130689,484(144e9),51.436987,-0.128346,567.588476330275
487,484(144e9),51.436987,-0.128346,335(6e85a),51.438791,-0.155941,1923.2307159501615
488,335(6e85a),51.438791,-0.155941,530(0b647),51.41913,-0.143774,2343.2898665555035
489,530(0b647),51.41913,-0.143774,18(e2d42),51.404326,-0.173402,2632.885277283335
490,18(e2d42),51.404326,-0.173402,212(ff988),51.405141,-0.165692,542.4285309005872
491,212(ff988),51.405141,-0.165692,220(fd1d4),51.409953,-0.145742,1483.5963810724888
492,220(fd1d4),51.409953,-0.145742,130(cbe21),51.407325,-0.130895,1070.4343110467746
493,130(cbe21),51.407325,-0.130895,105(7367c),51.400817,-0.114785,1331.336525781096
494,105(7367c),51.400817,-0.114785,463(3ba9e),51.398513,-0.11521,257.8840479776736
495,463(3ba9e),51.398513,-0.11521,228(a7bac),51.396268,-0.100927,1021.8609873947921
496,228(a7bac),51.396268,-0.100927,380(6742c),51.399107,-0.099674,327.4321629089027
497,380(6742c),51.399107,-0.099674,383(63f62),51.401212,-0.093635,479.8908525078214
498,383(63f62),51.401212,-0.093635,330(e70a8),51.396996,-0.092042,481.64750929441834
499,330(e70a8),51.396996,-0.092042,535(527ca),51.394462,-0.088855,358.16588752807877
500,535(527ca),51.394462,-0.088855,552(e228c),51.392517,-0.0761,911.0129119289533
501,552(e228c),51.392517,-0.0761,80(3db46),51.384626,-0.082927,997.1522644385385
502,80(3db46),51.384626,-0.082927,126(03f24),51.381824,-0.090905,635.3017404243961
503,126(03f24),51.381824,-0.090905,393(bb562),51.378988,-0.097878,577.6181005967185
504,393(bb562),51.378988,-0.097878,529(78be7),51.381843,-0.110334,920.9187241919346
505,529(78be7),51.381843,-0.110334,557(95d5b),51.378124,-0.102799,666.6974943275677
506,557(95d5b),51.378124,-0.102799,575(8d330),51.374063,-0.101933,455.545521262708
507,575(8d330),51.374063,-0.101933,375(8f6cc),51.372592,-0.101088,173.7661190668078
508,375(8f6cc),51.372592,-0.101088,229(c7b1e),51.371195,-0.10254,185.1729033077809
509,229(c7b1e),51.371195,-0.10254,355(da0ba),51.355152,-0.099741,1794.4536201980777
510,355(da0ba),51.355152,-0.099741,195(5b318),51.354449,-0.09645,241.5291572637183
511,195(5b318),51.354449,-0.09645,218(ead04),51.359704,-0.144756,3404.756045860741
512,218(ead04),51.359704,-0.144756,499(b559f),51.359052,-0.142168,193.76875886479735
513,499(b559f),51.359052,-0.142168,258(faea3),51.336951,-0.117062,3013.2501433934253
514,258(faea3),51.336951,-0.117062,213(fdf68),51.323819,-0.10296,1758.4591985082284
515,213(fdf68),51.323819,-0.10296,359(c0da2),51.312091,-0.099569,1325.2163886549781
516,359(c0da2),51.312091,-0.099569,294(63cb4),51.314603,0.033572,9257.991400050021
517,294(63cb4),51.314603,0.033572,486(73c88),51.367486,-0.025574,7173.34901157935
518,486(73c88),51.367486,-0.025574,374(f6f39),51.394167,-0.042682,3195.5558649403392
519,374(f6f39),51.394167,-0.042682,440(d58f6),51.400629,-0.03598,855.8557989862898
520,440(d58f6),51.400629,-0.03598,436(15ff6),51.416061,-0.055438,2183.1024086167977
521,436(15ff6),51.416061,-0.055438,391(957cf),51.427032,-0.035466,1845.5385069296137
522,391(957cf),51.427032,-0.035466,252(bc97f),51.439813,-0.055552,1989.601991548003
523,252(bc97f),51.439813,-0.055552,477(f4a14),51.452926,-0.062738,1540.7985911327232
524,477(f4a14),51.452926,-0.062738,78(a14f0),51.454714,-0.064836,246.29439419000087
525,78(a14f0),51.454714,-0.064836,265(70700),51.456574,-0.069622,390.82189787968355
526,265(70700),51.456574,-0.069622,397(b560c),51.47072,-0.069112,1573.3601653906157
527,397(b560c),51.47072,-0.069112,509(30d1a),51.472736,-0.068681,226.14796341846323
528,509(30d1a),51.472736,-0.068681,107(480e3),51.475251,-0.073932,458.77352486011426
529,107(480e3),51.475251,-0.073932,344(79146),51.470924,-0.062926,901.4336309570776
530,344(79146),51.470924,-0.062926,352(8c1e3),51.473079,-0.061107,270.7277125404052
531,352(8c1e3),51.473079,-0.061107,428(c543e),51.467667,-0.047126,1140.152093910792
532,428(c543e),51.467667,-0.047126,518(a02b4),51.46836,-0.023037,1670.4002548425713
533,518(a02b4),51.46836,-0.023037,327(9a790),51.462846,-0.009109,1143.164114322412
534,327(9a790),51.462846,-0.009109,507(2e6f4),51.466898,0.009554,1369.118497258726
535,507(2e6f4),51.466898,0.009554,372(ca21a),51.473036,0.023388,1176.445802460587
536,372(ca21a),51.473036,0.023388,188(d15fd),51.454274,0.003127,2514.4522867610503
537,188(d15fd),51.454274,0.003127,438(c80d0),51.445295,-0.020407,1912.1829180503175
538,438(c80d0),51.445295,-0.020407,221(35c3d),51.435474,0.005527,2103.2375975152636
539,221(35c3d),51.435474,0.005527,363(8d4c3),51.425167,-0.003886,1318.8473494294049
540,363(8d4c3),51.425167,-0.003886,121(ff749),51.421945,0.001022,494.12951092212603
541,121(ff749),51.421945,0.001022,401(51f69),51.41387,-0.005327,1000.0310195128619
542,401(51f69),51.41387,-0.005327,542(9526d),51.412869,-0.004623,121.54346802517428
543,542(9526d),51.412869,-0.004623,173(4b883),51.406986,0.01124,1279.9975671881625
544,173(4b883),51.406986,0.01124,308(60f63),51.405853,0.018034,487.7985687131949
545,308(60f63),51.405853,0.018034,35(3a633),51.400999,0.017404,541.5064670325775
546,35(3a633),51.400999,0.017404,196(f0621),51.399089,0.018628,228.7273845306489
547,196(f0621),51.399089,0.018628,152(44234),51.421468,0.049934,3302.5360257109573
548,152(44234),51.421468,0.049934,151(70cf0),51.426741,0.045653,657.1830533206776
549,151(70cf0),51.426741,0.045653,365(790fd),51.431078,0.058852,1034.3655483109414
550,365(790fd),51.431078,0.058852,306(d7bfd),51.421483,0.062405,1094.9843301487037
551,306(d7bfd),51.421483,0.062405,204(b4447),51.410088,0.07574,1568.6417766757647
552,204(b4447),51.410088,0.07574,100(497b9),51.402299,0.096983,1709.1674077321513
553,100(497b9),51.402299,0.096983,583(1eaf0),51.411236,0.105128,1143.1139320462387
554,583(1eaf0),51.411236,0.105128,125(9686e),51.424692,0.104999,1496.265673756384
555,125(9686e),51.424692,0.104999,500(fcbbe),51.429562,0.118688,1092.6954585046876
556,500(fcbbe),51.429562,0.118688,99(829fb),51.445563,0.103109,2081.2886125165846
557,99(829fb),51.445563,0.103109,137(4972e),51.44692,0.103142,150.90884554458265
558,137(4972e),51.44692,0.103142,522(6d4ba),51.455257,0.094587,1100.3725908922897
559,522(6d4ba),51.455257,0.094587,349(35c5c),51.459266,0.080044,1101.8222537346203
560,349(35c5c),51.459266,0.080044,13(6c3a7),51.461387,0.11003,2090.795708900015
561,13(6c3a7),51.461387,0.11003,366(f22f2),51.470735,0.109061,1041.6152710822198
562,366(f22f2),51.470735,0.109061,202(afe1b),51.446382,0.152121,4029.046924819398
563,202(afe1b),51.446382,0.152121,396(e5239),51.455522,0.145037,1128.6620739833525
564,396(e5239),51.455522,0.145037,92(cfdb9),51.461078,0.193726,3429.4636656826565
565,92(cfdb9),51.461078,0.193726,476(0bcd0),51.472883,0.158537,2768.5341565872723
566,476(0bcd0),51.472883,0.158537,314(4bdb7),51.49026,0.148079,2063.491041185662
567,314(4bdb7),51.49026,0.148079,165(b5df9),51.495556,0.1314,1296.2020255292773
568,165(b5df9),51.495556,0.1314,475(fb049),51.498757,0.125944,518.9795436718417
569,475(fb049),51.498757,0.125944,493(d7b8b),51.492948,0.121731,708.7230696099731
570,493(d7b8b),51.492948,0.121731,63(b8ffc),51.497058,0.118445,510.4976859115715
571,63(b8ffc),51.497058,0.118445,28(328a2),51.506217,0.104229,1416.1461989662264
572,28(328a2),51.506217,0.104229,86(d5aeb),51.48347,0.098933,2555.7848636243516
573,86(d5aeb),51.48347,0.098933,325(8064f),51.487816,0.082697,1223.6824273886066
574,325(8064f),51.487816,0.082697,547(ceaeb),51.48199,0.07958,682.8295460734392
575,547(ceaeb),51.48199,0.07958,5(e93d1),51.492689,0.063946,1608.451876982827
576,5(e93d1),51.492689,0.063946,540(c51e6),51.478192,0.050043,1877.5710174577791
577,540(c51e6),51.478192,0.050043,418(d1eaa),51.503993,0.045955,2882.867258237591
578,418(d1eaa),51.503993,0.045955,62(987b5),51.508231,0.043739,495.5743814992858
579,62(987b5),51.508231,0.043739,112(f37cc),51.509645,0.02599,1238.3749860740245
580,112(f37cc),51.509645,0.02599,140(c828a),51.508069,0.020919,392.2693292035139
581,140(c828a),51.508069,0.020919,7(cee38),51.49214,0.01742,1787.7069537790564
582,7(cee38),51.49214,0.01742,305(b9086),51.485777,0.017226,707.6608055359679
583,305(b9086),51.485777,0.017226,106(74aa7),51.48573,0.014732,172.76887244317035
584,106(74aa7),51.48573,0.014732,368(64e7a),51.487124,0.006338,601.5242531719737
585,368(64e7a),51.487124,0.006338,0(47823),51.483548,-0.009691,1178.9707345459196
